Gene,chr,start,end
Gene_3405,chr02,6763895,6767548
Gene_3406,chr02,6769084,6770934
Gene_3407,chr02,6771833,6774607
Gene_3408,chr02,6777024,6778704
Gene_3409,chr02,6779788,6781752
Gene_3410,chr02,6783312,6783932
Gene_3411,chr02,6784895,6785788
Gene_3412,chr02,6786086,6787420
Gene_3413,chr02,6787692,6789290
Gene_3414,chr02,6791101,6792729
Gene_3415,chr02,6797262,6797767
Gene_3416,chr02,6799209,6799701
Gene_3417,chr02,6806123,6806682
Gene_3418,chr02,6820104,6823477
Gene_3419,chr02,6825466,6827244
Gene_3420,chr02,6827814,6829299
Gene_3421,chr02,6837309,6838223
Gene_3422,chr02,6839104,6840342
Gene_3423,chr02,6840803,6842265
Gene_3424,chr02,6842615,6843583
Gene_3425,chr02,6844089,6845494
Gene_3426,chr02,6847695,6849190
Gene_3427,chr02,6849648,6851095
Gene_3428,chr02,6851779,6852476
Gene_3429,chr02,6853084,6853455
Gene_3430,chr02,6854952,6860743
Gene_3431,chr02,6863049,6864244
Gene_3432,chr02,6865839,6866911
Gene_3433,chr02,6867424,6868596
Gene_3434,chr02,6871409,6872786
Gene_3435,chr02,6872900,6874352
Gene_3436,chr02,6874897,6877628
Gene_3437,chr02,6878181,6880519
Gene_3438,chr02,6882850,6884471
Gene_3439,chr02,6884957,6886930
Gene_3440,chr02,6887849,6889441
Gene_3441,chr02,6889821,6890738
Gene_3442,chr02,6891636,6896087
Gene_3443,chr02,6899626,6901413
Gene_3444,chr02,6907373,6908748
Gene_3445,chr02,6911813,6912379
Gene_3446,chr02,6914559,6915251
Gene_3447,chr02,6920315,6922193
Gene_3448,chr02,6922304,6923326
Gene_3449,chr02,6924533,6927310
Gene_3450,chr02,6928818,6931555
Gene_3451,chr02,6933203,6934258
Gene_3452,chr02,6934804,6936392
Gene_3453,chr02,6937612,6937992
Gene_3454,chr02,6939513,6942709
Gene_3455,chr02,6947648,6950674
Gene_3456,chr02,6951216,6952244
Gene_3457,chr02,6952900,6956733
Gene_3458,chr02,6957424,6959102
Gene_3459,chr02,6959553,6960291
Gene_3460,chr02,6962842,6964398
Gene_3461,chr02,6966244,6968286
Gene_3462,chr02,7005331,7008863
Gene_3463,chr02,7009066,7017300
Gene_3464,chr02,7019562,7024026
Gene_3465,chr02,7025232,7027757
Gene_3466,chr02,7028738,7031708
Gene_3467,chr02,7063195,7072872
Gene_3468,chr02,7074948,7077096
Gene_3469,chr02,7077746,7078453
Gene_3470,chr02,7078867,7081089
Gene_3471,chr02,7081472,7083776
Gene_3472,chr02,7084684,7086151
Gene_3473,chr02,7088364,7091103
Gene_3474,chr02,7093682,7095056
Gene_3475,chr02,7096682,7098010
Gene_3476,chr02,7099061,7099476
Gene_3477,chr02,7213979,7216497
Gene_3478,chr02,7218968,7220844
Gene_3479,chr02,7221607,7222980
Gene_3480,chr02,7223448,7226599
Gene_3481,chr02,7239447,7243706
Gene_3482,chr02,7246669,7247676
Gene_3483,chr02,7248809,7250468
Gene_3484,chr02,7257902,7259494
Gene_3485,chr02,7259752,7265244
Gene_3486,chr02,7267589,7275730
Gene_3487,chr02,7276219,7276537
Gene_3488,chr02,7277061,7278684
Gene_3489,chr02,7280316,7281152
Gene_3490,chr02,7282664,7284861
Gene_3491,chr02,7285481,7286881
Gene_3492,chr02,7287674,7290753
Gene_3493,chr02,7293216,7294513
Gene_3494,chr02,7295354,7297037
Gene_3495,chr02,7297523,7298365
Gene_3496,chr02,7298859,7300810
Gene_3497,chr02,7302557,7303876
Gene_3498,chr02,7304316,7305176
Gene_3499,chr02,7305293,7306513
Gene_3500,chr02,7308363,7310030
Gene_3501,chr02,7312543,7315002
Gene_3502,chr02,7316131,7318605
Gene_3503,chr02,7318747,7320140
Gene_3504,chr02,7322198,7322291
Gene_3505,chr02,7323547,7325445
Gene_3506,chr02,7327697,7330316
Gene_3507,chr02,7335220,7336472
Gene_3508,chr02,7338259,7339341
Gene_3509,chr02,7339895,7341944
Gene_3510,chr02,7342767,7343406
Gene_3511,chr02,7344726,7345752
Gene_3512,chr02,7346879,7348147
Gene_3513,chr02,7355884,7356511
Gene_3514,chr02,7357023,7358375
Gene_3515,chr02,7359771,7360529
Gene_3516,chr02,7366946,7368853
Gene_3517,chr02,7369562,7371140
Gene_3518,chr02,7372183,7373761
Gene_3519,chr02,7374473,7376348
Gene_3520,chr02,7376595,7377612
Gene_3521,chr02,7378289,7379869
Gene_3522,chr02,7382075,7384346
Gene_3523,chr02,7391019,7392590
Gene_3524,chr02,7392899,7394685
Gene_3525,chr02,7396740,7398329
Gene_3526,chr02,7399009,7399749
Gene_3527,chr02,7400433,7401836
Gene_3528,chr02,7402239,7403232
Gene_3529,chr02,7403385,7405844
Gene_3530,chr02,7410345,7410899
Gene_3531,chr02,7458519,7460130
Gene_3532,chr02,7463051,7463668
Gene_3533,chr02,7492353,7493712
Gene_3534,chr02,7494386,7495513
Gene_3535,chr02,7550372,7550781
Gene_3536,chr02,7556543,7557574
Gene_3537,chr02,7557691,7558773
Gene_3538,chr02,7586505,7588992
Gene_3539,chr02,7590184,7590406
Gene_3540,chr02,7590852,7593236
Gene_3541,chr02,7593390,7594878
Gene_3542,chr02,7595387,7599096
Gene_3543,chr03,147,500
Gene_3544,chr03,31125,32083
Gene_3545,chr03,32505,32943
Gene_3546,chr03,60068,65326
Gene_3547,chr03,66004,68417
Gene_3548,chr03,68676,70621
Gene_3549,chr03,71415,74451
Gene_3550,chr03,75934,76743
Gene_3551,chr03,77444,80156
Gene_3552,chr03,81482,85017
Gene_3553,chr03,85584,87019
Gene_3554,chr03,87198,88267
Gene_3555,chr03,93172,94133
Gene_3556,chr03,94783,95966
Gene_3557,chr03,105820,108096
Gene_3558,chr03,108564,109253
Gene_3559,chr03,109396,111169
Gene_3560,chr03,112511,113288
Gene_3561,chr03,114436,115293
Gene_3562,chr03,116248,116554
Gene_3563,chr03,116766,117505
Gene_3564,chr03,118120,118486
Gene_3565,chr03,118839,119672
Gene_3566,chr03,120100,120184
Gene_3567,chr03,120842,121518
Gene_3568,chr03,123240,125585
Gene_3569,chr03,125989,128091
Gene_3570,chr03,128751,131631
Gene_3571,chr03,132532,133527
Gene_3572,chr03,133971,136292
Gene_3573,chr03,137340,137812
Gene_3574,chr03,138150,139664
Gene_3575,chr03,140460,141523
Gene_3576,chr03,147609,148724
Gene_3577,chr03,150018,150090
Gene_3578,chr03,151116,152911
Gene_3579,chr03,166516,169262
Gene_3580,chr03,169612,170807
Gene_3581,chr03,172077,173544
Gene_3582,chr03,174865,176010
Gene_3583,chr03,176325,184875
Gene_3584,chr03,186150,187943
Gene_3585,chr03,193425,194669
Gene_3586,chr03,195733,198108
Gene_3587,chr03,198916,200263
Gene_3588,chr03,200470,200755
Gene_3589,chr03,201334,202349
Gene_3590,chr03,203128,203679
Gene_3591,chr03,204630,205142
Gene_3592,chr03,206439,207263
Gene_3593,chr03,212331,215183
Gene_3594,chr03,216454,218292
Gene_3595,chr03,219042,219900
Gene_3596,chr03,220394,224787
Gene_3597,chr03,225014,227518
Gene_3598,chr03,228619,229714
Gene_3599,chr03,230409,231931
Gene_3600,chr03,232392,233359
Gene_3601,chr03,233601,234448
Gene_3602,chr03,235737,237022
Gene_3603,chr03,237616,237979
Gene_3604,chr03,241125,244364
Gene_3605,chr03,246135,248362
Gene_3606,chr03,248386,249532
Gene_3607,chr03,250157,250565
Gene_3608,chr03,250638,255215
Gene_3609,chr03,257922,258175
Gene_3610,chr03,266441,268046
Gene_3611,chr03,274893,276620
Gene_3612,chr03,278488,279231
Gene_3613,chr03,280075,281184
Gene_3614,chr03,283382,285039
Gene_3615,chr03,285416,285712
Gene_3616,chr03,286493,288642
Gene_3617,chr03,288683,289234
Gene_3618,chr03,290130,291092
Gene_3619,chr03,293515,297303
Gene_3620,chr03,298244,299113
Gene_3621,chr03,299943,300309
Gene_3622,chr03,300752,301456
Gene_3623,chr03,301658,302890
Gene_3624,chr03,303592,319624
Gene_3625,chr03,326839,331010
Gene_3626,chr03,333996,335679
Gene_3627,chr03,336667,337596
Gene_3628,chr03,364775,366771
Gene_3629,chr03,368027,368532
Gene_3630,chr03,369811,370888
Gene_3631,chr03,373702,375539
Gene_3632,chr03,376746,379197
Gene_3633,chr03,380742,382623
Gene_3634,chr03,386974,388634
Gene_3635,chr03,389565,390269
Gene_3636,chr03,392449,394887
Gene_3637,chr03,396330,396843
Gene_3638,chr03,396997,397846
Gene_3639,chr03,400028,401778
Gene_3640,chr03,402553,403851
Gene_3641,chr03,404854,408607
Gene_3642,chr03,412534,414849
Gene_3643,chr03,415413,417080
Gene_3644,chr03,417355,418086
Gene_3645,chr03,418381,419199
Gene_3646,chr03,428202,429787
Gene_3647,chr03,430198,430954
Gene_3648,chr03,431473,434276
Gene_3649,chr03,435325,438222
Gene_3650,chr03,438568,443636
Gene_3651,chr03,443980,445870
Gene_3652,chr03,449530,451447
Gene_3653,chr03,452023,455048
Gene_3654,chr03,456521,457846
Gene_3655,chr03,458202,459836
Gene_3656,chr03,473249,475570
Gene_3657,chr03,476652,478339
Gene_3658,chr03,478944,479941
Gene_3659,chr03,482471,483166
Gene_3660,chr03,484271,485405
Gene_3661,chr03,485960,489022
Gene_3662,chr03,489577,490361
Gene_3663,chr03,535212,536481
Gene_3664,chr03,536793,538336
Gene_3665,chr03,539051,540296
Gene_3666,chr03,540301,541327
Gene_3667,chr03,541674,543986
Gene_3668,chr03,544105,544986
Gene_3669,chr03,545505,546711
Gene_3670,chr03,546896,548514
Gene_3671,chr03,549741,551596
Gene_3672,chr03,551837,554218
Gene_3673,chr03,554794,555268
Gene_3674,chr03,555591,556818
Gene_3675,chr03,556994,559412
Gene_3676,chr03,560550,561576
Gene_3677,chr03,562168,565643
Gene_3678,chr03,566878,570027
Gene_3679,chr03,571096,571958
Gene_3680,chr03,586080,587851
Gene_3681,chr03,631648,632544
Gene_3682,chr03,635223,638067
Gene_3683,chr03,639068,639543
Gene_3684,chr03,648192,649465
Gene_3685,chr03,651107,652980
Gene_3686,chr03,710898,717485
Gene_3687,chr03,720466,721732
Gene_3688,chr03,728914,731553
Gene_3689,chr03,732481,733875
Gene_3690,chr03,734390,734922
Gene_3691,chr03,736426,738190
Gene_3692,chr03,739252,740613
Gene_3693,chr03,740969,743471
Gene_3694,chr03,743620,744151
Gene_3695,chr03,841057,842360
Gene_3696,chr03,845690,847189
Gene_3697,chr03,848362,850979
Gene_3698,chr03,854512,856308
Gene_3699,chr03,857477,859080
Gene_3700,chr03,859682,861272
Gene_3701,chr03,861647,865332
Gene_3702,chr03,865687,867242
Gene_3703,chr03,868552,869430
Gene_3704,chr03,869844,872043
Gene_3705,chr03,872987,874069
Gene_3706,chr03,875079,879948
Gene_3707,chr03,881727,882978
Gene_3708,chr03,884989,887262
Gene_3709,chr03,891585,897257
Gene_3710,chr03,898115,900829
Gene_3711,chr03,900936,901549
Gene_3712,chr03,902641,904200
Gene_3713,chr03,904331,906784
Gene_3714,chr03,907458,909280
Gene_3715,chr03,910739,912204
Gene_3716,chr03,912335,913083
Gene_3717,chr03,913421,915460
Gene_3718,chr03,915966,921981
Gene_3719,chr03,922291,923777
Gene_3720,chr03,924607,926679
Gene_3721,chr03,927500,929205
Gene_3722,chr03,948709,949758
Gene_3723,chr03,950477,951396
Gene_3724,chr03,951884,955855
Gene_3725,chr03,956955,957389
Gene_3726,chr03,957879,960351
Gene_3727,chr03,960739,961290
Gene_3728,chr03,961886,964490
Gene_3729,chr03,965638,968414
Gene_3730,chr03,969188,970045
Gene_3731,chr03,971150,973682
Gene_3732,chr03,974709,975343
Gene_3733,chr03,976637,977945
Gene_3734,chr03,978608,980536
Gene_3735,chr03,981095,982479
Gene_3736,chr03,983292,984334
Gene_3737,chr03,985651,991453
Gene_3738,chr03,993845,995945
Gene_3739,chr03,996939,1000763
Gene_3740,chr03,1003422,1004767
Gene_3741,chr03,1007504,1010003
Gene_3742,chr03,1011181,1015907
Gene_3743,chr03,1017852,1019193
Gene_3744,chr03,1023831,1026307
Gene_3745,chr03,1028176,1028768
Gene_3746,chr03,1029368,1031527
Gene_3747,chr03,1033129,1033231
Gene_3748,chr03,1033679,1035709
Gene_3749,chr03,1036063,1038030
Gene_3750,chr03,1045362,1046288
Gene_3751,chr03,1047906,1049035
Gene_3752,chr03,1050786,1052157
Gene_3753,chr03,1052785,1054209
Gene_3754,chr03,1056781,1059011
Gene_3755,chr03,1059318,1060666
Gene_3756,chr03,1061544,1064694
Gene_3757,chr03,1065410,1067188
Gene_3758,chr03,1068420,1070183
Gene_3759,chr03,1071984,1073257
Gene_3760,chr03,1074446,1075957
Gene_3761,chr03,1076898,1077900
Gene_3762,chr03,1078390,1081913
Gene_3763,chr03,1082911,1084827
Gene_3764,chr03,1085250,1087104
Gene_3765,chr03,1088470,1090013
Gene_3766,chr03,1090715,1092844
Gene_3767,chr03,1093620,1097165
Gene_3768,chr03,1098225,1100295
Gene_3769,chr03,1102058,1102781
Gene_3770,chr03,1107651,1109001
Gene_3771,chr03,1109785,1110268
Gene_3772,chr03,1111012,1114224
Gene_3773,chr03,1115672,1117352
Gene_3774,chr03,1121016,1123323
Gene_3775,chr03,1128369,1132163
Gene_3776,chr03,1133537,1136763
Gene_3777,chr03,1137802,1138539
Gene_3778,chr03,1143094,1143660
Gene_3779,chr03,1145576,1146438
Gene_3780,chr03,1146826,1151564
Gene_3781,chr03,1152729,1155435
Gene_3782,chr03,1168473,1171786
Gene_3783,chr03,1172254,1173691
Gene_3784,chr03,1173848,1175436
Gene_3785,chr03,1175885,1176647
Gene_3786,chr03,1177041,1178148
Gene_3787,chr03,1179771,1180556
Gene_3788,chr03,1181811,1183064
Gene_3789,chr03,1185042,1186493
Gene_3790,chr03,1188044,1188846
Gene_3791,chr03,1200710,1205469
Gene_3792,chr03,1206632,1209009
Gene_3793,chr03,1209971,1212186
Gene_3794,chr03,1212577,1213110
Gene_3795,chr03,1220281,1223205
Gene_3796,chr03,1223555,1225254
Gene_3797,chr03,1229953,1230801
Gene_3798,chr03,1232257,1234738
Gene_3799,chr03,1235473,1236526
Gene_3800,chr03,1237818,1238168
Gene_3801,chr03,1238915,1239848
Gene_3802,chr03,1240691,1241127
Gene_3803,chr03,1241505,1244483
Gene_3804,chr03,1245051,1245473
Gene_3805,chr03,1247035,1248651
Gene_3806,chr03,1248994,1250902
Gene_3807,chr03,1251721,1252874
Gene_3808,chr03,1253404,1256659
Gene_3809,chr03,1263946,1266958
Gene_3810,chr03,1267521,1269660
Gene_3811,chr03,1270282,1271283
Gene_3812,chr03,1273007,1273445
Gene_3813,chr03,1274267,1275089
Gene_3814,chr03,1275524,1278303
Gene_3815,chr03,1279187,1281552
Gene_3816,chr03,1283630,1287226
Gene_3817,chr03,1289449,1290016
Gene_3818,chr03,1290634,1292049
Gene_3819,chr03,1300902,1302300
Gene_3820,chr03,1303319,1303922
Gene_3821,chr03,1304888,1307042
Gene_3822,chr03,1308046,1309676
Gene_3823,chr03,1310342,1313423
Gene_3824,chr03,1314551,1318990
Gene_3825,chr03,1320286,1321329
Gene_3826,chr03,1322465,1323800
Gene_3827,chr03,1324085,1324603
Gene_3828,chr03,1325469,1325780
Gene_3829,chr03,1325835,1327552
Gene_3830,chr03,1327952,1329186
Gene_3831,chr03,1329631,1330551
Gene_3832,chr03,1333305,1335602
Gene_3833,chr03,1335854,1336696
Gene_3834,chr03,1337002,1337073
Gene_3835,chr03,1338001,1340361
Gene_3836,chr03,1343320,1344771
Gene_3837,chr03,1345447,1347877
Gene_3838,chr03,1349270,1350001
Gene_3839,chr03,1350279,1351496
Gene_3840,chr03,1351914,1352621
Gene_3841,chr03,1352697,1353512
Gene_3842,chr03,1354011,1356254
Gene_3843,chr03,1382219,1384639
Gene_3844,chr03,1385542,1387298
Gene_3845,chr03,1388519,1393150
Gene_3846,chr03,1394613,1398096
Gene_3847,chr03,1402236,1402562
Gene_3848,chr03,1403034,1406328
Gene_3849,chr03,1409857,1413531
Gene_3850,chr03,1414458,1416962
Gene_3851,chr03,1417640,1418703
Gene_3852,chr03,1419224,1420617
Gene_3853,chr03,1420801,1421856
Gene_3854,chr03,1422240,1424277
Gene_3855,chr03,1424814,1427438
Gene_3856,chr03,1427854,1429189
Gene_3857,chr03,1429277,1430313
Gene_3858,chr03,1433015,1433377
Gene_3859,chr03,1435059,1437222
Gene_3860,chr03,1438338,1441757
Gene_3861,chr03,1447501,1449702
Gene_3862,chr03,1450187,1451827
Gene_3863,chr03,1455641,1457743
Gene_3864,chr03,1458813,1459433
Gene_3865,chr03,1460044,1460632
Gene_3866,chr03,1460735,1461207
Gene_3867,chr03,1462166,1467501
Gene_3868,chr03,1468804,1470962
Gene_3869,chr03,1474144,1476832
Gene_3870,chr03,1478039,1479436
Gene_3871,chr03,1479899,1481191
Gene_3872,chr03,1481526,1482260
Gene_3873,chr03,1482712,1483165
Gene_3874,chr03,1483641,1485334
Gene_3875,chr03,1486590,1487899
Gene_3876,chr03,1489651,1491407
Gene_3877,chr03,1492085,1493113
Gene_3878,chr03,1493663,1494658
Gene_3879,chr03,1494998,1496626
Gene_3880,chr03,1497375,1499210
Gene_3881,chr03,1501016,1501876
Gene_3882,chr03,1502856,1505864
Gene_3883,chr03,1508615,1509790
Gene_3884,chr03,1511654,1515079
Gene_3885,chr03,1518865,1519625
Gene_3886,chr03,1520508,1522821
Gene_3887,chr03,1523738,1524778
Gene_3888,chr03,1525326,1526184
Gene_3889,chr03,1526409,1527550
Gene_3890,chr03,1528082,1529737
Gene_3891,chr03,1531158,1531890
Gene_3892,chr03,1534538,1536806
Gene_3893,chr03,1537643,1538740
Gene_3894,chr03,1539234,1541612
Gene_3895,chr03,1542820,1543666
Gene_3896,chr03,1545258,1546063
Gene_3897,chr03,1546664,1549776
Gene_3898,chr03,1550200,1551218
Gene_3899,chr03,1551408,1552670
Gene_3900,chr03,1553302,1554834
Gene_3901,chr03,1556683,1557150
Gene_3902,chr03,1557559,1561806
Gene_3903,chr03,1561946,1562879
Gene_3904,chr03,1563594,1564778
Gene_3905,chr03,1567127,1568887
Gene_3906,chr03,1569499,1570140
Gene_3907,chr03,1570629,1573265
Gene_3908,chr03,1574601,1576274
Gene_3909,chr03,1577099,1578985
Gene_3910,chr03,1579781,1580999
Gene_3911,chr03,1581471,1582187
Gene_3912,chr03,1582574,1583666
Gene_3913,chr03,1584970,1585707
Gene_3914,chr03,1586318,1586752
Gene_3915,chr03,1587763,1588462
Gene_3916,chr03,1588692,1592159
Gene_3917,chr03,1592773,1594365
Gene_3918,chr03,1594631,1596083
Gene_3919,chr03,1596394,1600283
Gene_3920,chr03,1601019,1602194
Gene_3921,chr03,1602603,1604169
Gene_3922,chr03,1604489,1606240
Gene_3923,chr03,1607145,1610326
Gene_3924,chr03,1613077,1618797
Gene_3925,chr03,1620573,1621868
Gene_3926,chr03,1622545,1623084
Gene_3927,chr03,1629053,1630703
Gene_3928,chr03,1638025,1640637
Gene_3929,chr03,1646582,1648875
Gene_3930,chr03,1652398,1654163
Gene_3931,chr03,1654873,1671510
Gene_3932,chr03,1672300,1674628
Gene_3933,chr03,1675875,1677837
Gene_3934,chr03,1679016,1681227
Gene_3935,chr03,1682171,1683192
Gene_3936,chr03,1683610,1685292
Gene_3937,chr03,1686848,1688545
Gene_3938,chr03,1688812,1689846
Gene_3939,chr03,1691284,1692888
Gene_3940,chr03,1693764,1694577
Gene_3941,chr03,1696677,1698181
Gene_3942,chr03,1698416,1699099
Gene_3943,chr03,1699422,1701212
Gene_3944,chr03,1702004,1703699
Gene_3945,chr03,1704677,1707285
Gene_3946,chr03,1708339,1709886
Gene_3947,chr03,1710649,1712309
Gene_3948,chr03,1713329,1715882
Gene_3949,chr03,1716437,1718002
Gene_3950,chr03,1720260,1721087
Gene_3951,chr03,1779206,1781792
Gene_3952,chr03,1782700,1787586
Gene_3953,chr03,1790158,1790810
Gene_3954,chr03,1791136,1794870
Gene_3955,chr03,1924495,1925982
Gene_3956,chr03,1926828,1928038
Gene_3957,chr03,1929466,1931010
Gene_3958,chr03,1931615,1932447
Gene_3959,chr03,1933143,1934107
Gene_3960,chr03,1934473,1935139
Gene_3961,chr03,1935795,1936652
Gene_3962,chr03,1936919,1939363
Gene_3963,chr03,1940287,1941630
Gene_3964,chr03,1943059,1943644
Gene_3965,chr03,1947267,1948841
Gene_3966,chr03,1950731,1952026
Gene_3967,chr03,1952385,1953310
Gene_3968,chr03,1954578,1956779
Gene_3969,chr03,1957591,1959756
Gene_3970,chr03,1962567,1963572
Gene_3971,chr03,1964720,1965589
Gene_3972,chr03,1966159,1967842
Gene_3973,chr03,1968517,1969243
Gene_3974,chr03,1969921,1972408
Gene_3975,chr03,1972871,1973831
Gene_3976,chr03,1974204,1976837
Gene_3977,chr03,1977107,1978318
Gene_3978,chr03,1978417,1979674
Gene_3979,chr03,1983028,1984509
Gene_3980,chr03,1985244,1986447
Gene_3981,chr03,1987879,1988225
Gene_3982,chr03,1988602,1989979
Gene_3983,chr03,1990303,1993066
Gene_3984,chr03,1994205,1996744
Gene_3985,chr03,1998054,1999896
Gene_3986,chr03,2002235,2004639
Gene_3987,chr03,2005315,2007465
Gene_3988,chr03,2008901,2010040
Gene_3989,chr03,2010780,2012722
Gene_3990,chr03,2014430,2016939
Gene_3991,chr03,2018174,2019172
Gene_3992,chr03,2019451,2020739
Gene_3993,chr03,2021348,2022598
Gene_3994,chr03,2025223,2026236
Gene_3995,chr03,2026530,2026647
Gene_3996,chr03,2026906,2030237
Gene_3997,chr03,2031739,2032352
Gene_3998,chr03,2032505,2033724
Gene_3999,chr03,2034257,2035170
Gene_4000,chr03,2035393,2036007
Gene_4001,chr03,2036745,2037433
Gene_4002,chr03,2037995,2039198
Gene_4003,chr03,2039842,2040847
Gene_4004,chr03,2043583,2045693
Gene_4005,chr03,2046160,2047084
Gene_4006,chr03,2047497,2048633
Gene_4007,chr03,2049131,2049888
Gene_4008,chr03,2050050,2052408
Gene_4009,chr03,2053313,2055017
Gene_4010,chr03,2055971,2057604
Gene_4011,chr03,2058302,2059172
Gene_4012,chr03,2059483,2060130
Gene_4013,chr03,2060779,2063472
Gene_4014,chr03,2064383,2065686
Gene_4015,chr03,2066362,2067698
Gene_4016,chr03,2069427,2071323
Gene_4017,chr03,2072082,2074699
Gene_4018,chr03,2081509,2085201
Gene_4019,chr03,2086741,2087843
Gene_4020,chr03,2088499,2090345
Gene_4021,chr03,2092146,2092460
Gene_4022,chr03,2093492,2095705
Gene_4023,chr03,2098130,2099772
Gene_4024,chr03,2100014,2101656
Gene_4025,chr03,2102690,2104093
Gene_4026,chr03,2105187,2106351
Gene_4027,chr03,2107099,2108260
Gene_4028,chr03,2108782,2112396
Gene_4029,chr03,2112963,2114133
Gene_4030,chr03,2114660,2115292
Gene_4031,chr03,2116410,2118455
Gene_4032,chr03,2123000,2123853
Gene_4033,chr03,2124230,2130208
Gene_4034,chr03,2130885,2133038
Gene_4035,chr03,2137893,2140775
Gene_4036,chr03,2141586,2142253
Gene_4037,chr03,2142871,2145745
Gene_4038,chr03,2147646,2151149
Gene_4039,chr03,2151758,2154274
Gene_4040,chr03,2154667,2156402
Gene_4041,chr03,2157028,2158287
Gene_4042,chr03,2159077,2160860
Gene_4043,chr03,2161265,2162304
Gene_4044,chr03,2162876,2164946
Gene_4045,chr03,2176330,2178074
Gene_4046,chr03,2179752,2181560
Gene_4047,chr03,2182761,2183990
Gene_4048,chr03,2186092,2187336
Gene_4049,chr03,2187740,2189715
Gene_4050,chr03,2191891,2192703
Gene_4051,chr03,2193449,2195195
Gene_4052,chr03,2195615,2198634
Gene_4053,chr03,2207903,2209678
Gene_4054,chr03,2211132,2212246
Gene_4055,chr03,2213460,2214609
Gene_4056,chr03,2221494,2222225
Gene_4057,chr03,2222964,2225172
Gene_4058,chr03,2225633,2227036
Gene_4059,chr03,2227147,2228392
Gene_4060,chr03,2230849,2232306
Gene_4061,chr03,2236811,2237881
Gene_4062,chr03,2238365,2239463
Gene_4063,chr03,2240509,2241223
Gene_4064,chr03,2242712,2244733
Gene_4065,chr03,2245323,2251865
Gene_4066,chr03,2252620,2253072
Gene_4067,chr03,2254080,2254691
Gene_4068,chr03,2255847,2257248
Gene_4069,chr03,2260372,2262953
Gene_4070,chr03,2263692,2264640
Gene_4071,chr03,2265238,2266331
Gene_4072,chr03,2266965,2268874
Gene_4073,chr03,2269179,2270303
Gene_4074,chr03,2292068,2295838
Gene_4075,chr03,2298212,2299887
Gene_4076,chr03,2301059,2301817
Gene_4077,chr03,2302561,2304389
Gene_4078,chr03,2305477,2306811
Gene_4079,chr03,2306973,2308909
Gene_4080,chr03,2309005,2315698
Gene_4081,chr03,2316440,2318466
Gene_4082,chr03,2319580,2322343
Gene_4083,chr03,2325836,2326294
Gene_4084,chr03,2327179,2327993
Gene_4085,chr03,2328593,2330753
Gene_4086,chr03,2331573,2335422
Gene_4087,chr03,2336494,2337039
Gene_4088,chr03,2337911,2338735
Gene_4089,chr03,2339375,2340101
Gene_4090,chr03,2341316,2342041
Gene_4091,chr03,2342741,2343957
Gene_4092,chr03,2344034,2344481
Gene_4093,chr03,2344909,2346079
Gene_4094,chr03,2346858,2347542
Gene_4095,chr03,2348916,2350968
Gene_4096,chr03,2351822,2353406
Gene_4097,chr03,2354202,2355337
Gene_4098,chr03,2355955,2356782
Gene_4099,chr03,2357111,2357797
Gene_4100,chr03,2358116,2358971
Gene_4101,chr03,2359429,2360229
Gene_4102,chr03,2380859,2382178
Gene_4103,chr03,2383607,2384422
Gene_4104,chr03,2385118,2385750
Gene_4105,chr03,2386455,2387718
Gene_4106,chr03,2389008,2391590
Gene_4107,chr03,2392316,2392793
Gene_4108,chr03,2393245,2395091
Gene_4109,chr03,2395768,2402871
Gene_4110,chr03,2404139,2406211
Gene_4111,chr03,2406398,2408140
Gene_4112,chr03,2408741,2410147
Gene_4113,chr03,2410745,2413276
Gene_4114,chr03,2414435,2416867
Gene_4115,chr03,2416938,2417333
Gene_4116,chr03,2417828,2418707
Gene_4117,chr03,2418792,2419412
Gene_4118,chr03,2419709,2422339
Gene_4119,chr03,2423193,2424315
Gene_4120,chr03,2424479,2425722
Gene_4121,chr03,2426129,2427941
Gene_4122,chr03,2433761,2435582
Gene_4123,chr03,2437321,2440593
Gene_4124,chr03,2541280,2545011
Gene_4125,chr03,2545373,2546490
Gene_4126,chr03,2547422,2548718
Gene_4127,chr03,2612997,2618083
Gene_4128,chr03,2619598,2620161
Gene_4129,chr03,2622833,2624688
Gene_4130,chr03,2628931,2631175
Gene_4131,chr03,2634367,2637148
Gene_4132,chr03,2637971,2638835
Gene_4133,chr03,2639208,2639734
Gene_4134,chr03,2640171,2642271
Gene_4135,chr03,2643385,2644722
Gene_4136,chr03,2646019,2647323
Gene_4137,chr03,2688989,2690203
Gene_4138,chr03,2691015,2692780
Gene_4139,chr03,2696398,2697813
Gene_4140,chr03,2698437,2699620
Gene_4141,chr03,2700373,2700651
Gene_4142,chr03,2701409,2702435
Gene_4143,chr03,2703290,2704417
Gene_4144,chr03,2706482,2708128
Gene_4145,chr03,2708217,2709262
Gene_4146,chr03,2709554,2710804
Gene_4147,chr03,2711549,2713034
Gene_4148,chr03,2713608,2717305
Gene_4149,chr03,2718209,2719224
Gene_4150,chr03,2719832,2721135
Gene_4151,chr03,2725583,2729147
Gene_4152,chr03,2730633,2734429
Gene_4153,chr03,2735102,2738140
Gene_4154,chr03,2738628,2741169
Gene_4155,chr03,2742124,2742655
Gene_4156,chr03,2743217,2745364
Gene_4157,chr03,2746521,2748410
Gene_4158,chr03,2748626,2749739
Gene_4159,chr03,2750540,2753460
Gene_4160,chr03,2753923,2755441
Gene_4161,chr03,2755816,2756851
